-6.283000,1.000000
-6.232400,0.998703
-6.181800,0.994858
-6.131200,0.988419
-6.080600,0.979492
-6.030000,0.968079
-5.979400,0.954132
-5.928800,0.937881
-5.878200,0.919113
-5.827600,0.897980
-5.777000,0.874634
-5.726400,0.849030
-5.675800,0.821045
-5.625200,0.791107
-5.574600,0.759171
-5.524000,0.725266
-5.473400,0.689789
-5.422800,0.652313
-5.372200,0.613113
-5.321600,0.572342
-5.271000,0.529968
-5.220400,0.486343
-5.169800,0.441574
-5.119200,0.395584
-5.068600,0.348633
-5.018000,0.300964
-4.967400,0.252380
-4.916800,0.203110
-4.866200,0.153305
-4.815600,0.103134
-4.765000,0.052444
-4.714400,0.001816
-4.663800,-0.048431
-4.613200,-0.099213
-4.562600,-0.149323
-4.512000,-0.199249
-4.461400,-0.248535
-4.410800,-0.297134
-4.360200,-0.344864
-4.309600,-0.391876
-4.259000,-0.437866
-4.208400,-0.482895
-4.157800,-0.526535
-4.107200,-0.569031
-4.056600,-0.609879
-4.006000,-0.649216
-3.955400,-0.686874
-3.904800,-0.722610
-3.854200,-0.756561
-3.803600,-0.788712
-3.753000,-0.818741
-3.702400,-0.846893
-3.651800,-0.872726
-3.601200,-0.896317
-3.550600,-0.917542
-3.500000,-0.936539
-3.449400,-0.952911
-3.398800,-0.967056
-3.348200,-0.978745
-3.297600,-0.987900
-3.247000,-0.994476
-3.196400,-0.998505
-3.145800,-0.999954
-3.095200,-0.998886
-3.044600,-0.995270
-2.994000,-0.989090
-2.943400,-0.980362
-2.892800,-0.969101
-2.842200,-0.955475
-2.791600,-0.939407
-2.741000,-0.920837
-2.690400,-0.899979
-2.639800,-0.876755
-2.589200,-0.851318
-2.538600,-0.823532
-2.488000,-0.793808
-2.437400,-0.762039
-2.386800,-0.728333
-2.336200,-0.692947
-2.285600,-0.655624
-2.235000,-0.616531
-2.184400,-0.575943
-2.133800,-0.533661
-2.083200,-0.490158
-2.032600,-0.445465
-1.982000,-0.399612
-1.931400,-0.352783
-1.880800,-0.305222
-1.830200,-0.256622
-1.779600,-0.207443
-1.729000,-0.157654
-1.678400,-0.107452
-1.627800,-0.056839
-1.577200,-0.006241
-1.526600,0.044006
-1.476000,0.094788
-1.425400,0.144958
-1.374800,0.194946
-1.324200,0.244278
-1.273600,0.292953
-1.223000,0.340698
-1.172400,0.387863
-1.121800,0.433929
-1.071200,0.478989
-1.020600,0.522781
-0.970000,0.565475
-0.919400,0.606476
-0.868800,0.645889
-0.818200,0.683701
-0.767600,0.719437
-0.717000,0.753677
-0.666400,0.785934
-0.615800,0.816208
-0.565200,0.844452
-0.514600,0.870544
-0.464000,0.894363
-0.413400,0.915878
-0.362800,0.934982
-0.312200,0.951584
-0.261600,0.965958
-0.211000,0.977844
-0.160400,0.987198
-0.109800,0.994003
-0.059200,0.998260
-0.008600,0.999939
0.042000,0.999161
0.092600,0.995667
0.143200,0.989716
0.193800,0.981216
0.244400,0.970215
0.295000,0.956726
0.345600,0.940872
0.396200,0.922562
0.446800,0.901855
0.497400,0.878860
0.548000,0.853668
0.598600,0.826035
0.649200,0.796448
0.699800,0.764877
0.750400,0.731293
0.801000,0.696121
0.851600,0.658920
0.902200,0.620010
0.952800,0.579575
1.003400,0.537567
1.054000,0.494034
1.104600,0.449371
1.155200,0.403610
1.205800,0.356888
1.256400,0.309341
1.307000,0.260834
1.357600,0.211716
1.408200,0.161957
1.458800,0.111816
1.509400,0.061203
1.560000,0.010681
1.610600,-0.039642
1.661200,-0.090469
1.711800,-0.140625
1.762400,-0.190552
1.813000,-0.239914
1.863600,-0.288742
1.914200,-0.336578
1.964800,-0.383804
2.015400,-0.429962
2.066000,-0.475082
2.116600,-0.519028
2.167200,-0.561813
2.217800,-0.602921
2.268400,-0.642563
2.319000,-0.680466
2.369600,-0.716415
2.420200,-0.750687
2.470800,-0.783203
2.521400,-0.813629
2.572000,-0.842072
2.622600,-0.868347
2.673200,-0.892349
2.723800,-0.914017
2.774400,-0.933441
2.825000,-0.950211
2.875600,-0.964844
2.926200,-0.976837
2.976800,-0.986450
3.027400,-0.993500
3.078000,-0.997986
3.128600,-0.999847
3.179200,-0.999298
3.229800,-0.996048
3.280400,-0.990311
3.331000,-0.982056
3.381600,-0.971222
3.432200,-0.958008
3.482800,-0.942368
3.533400,-0.924286
3.584000,-0.903793
3.634600,-0.880981
3.685200,-0.855911
3.735800,-0.828476
3.786400,-0.799133
3.837000,-0.767731
3.887600,-0.734344
3.938200,-0.699265
3.988800,-0.662277
4.039400,-0.623459
4.090000,-0.583176
4.140600,-0.541290
4.191200,-0.497833
4.241800,-0.453369
4.292400,-0.407654
4.343000,-0.360977
4.393600,-0.313522
4.444200,-0.265076
4.494800,-0.216049
4.545400,-0.166321
4.596000,-0.116180
4.646600,-0.065659
4.697200,-0.015030
4.747800,0.035248
4.798400,0.086044
4.849000,0.136429
4.899600,0.186279
4.950200,0.235733
5.000800,0.284531
5.051400,0.332428
5.102000,0.379715
5.152600,0.426041
5.203200,0.471237
5.253800,0.515244
5.304400,0.558197
5.355000,0.599411
5.405600,0.639175
5.456200,0.677261
5.506800,0.713211
5.557400,0.747803
5.608000,0.780350
5.658600,0.811127
5.709200,0.839783
5.759800,0.866196
5.810400,0.890320
5.861000,0.912201
5.911600,0.931778
5.962200,0.948837
6.012800,0.963638
6.063400,0.975952
6.114000,0.985687
6.164600,0.992996
6.215200,0.997711
6.265800,0.999878
