-9984.500000,1.118286
-9884.190000,1.118286
-9783.880000,1.118286
-9683.570000,1.118286
-9583.260000,1.118286
-9482.950000,1.118286
-9382.640000,1.118286
-9282.330000,1.118286
-9182.020000,1.118286
-9081.710000,1.118286
-8981.400000,1.118286
-8881.090000,1.118286
-8780.780000,1.118286
-8680.470000,1.118286
-8580.160000,1.118286
-8479.850000,1.118286
-8379.540000,1.118286
-8279.230000,1.118286
-8178.920000,1.118286
-8078.610000,1.118286
-7978.300000,1.092773
-7877.990000,1.065735
-7777.680000,1.039795
-7677.370000,1.014893
-7577.060000,0.990845
-7476.750000,0.967712
-7376.440000,0.945374
-7276.130000,0.923645
-7175.820000,0.902649
-7075.510000,0.882263
-6975.200000,0.862427
-6874.890000,0.843140
-6774.580000,0.824402
-6674.270000,0.806091
-6573.960000,0.788330
-6473.650000,0.770874
-6373.340000,0.753784
-6273.030000,0.737061
-6172.720000,0.720703
-6072.410000,0.704651
-5972.100000,0.688904
-5871.790000,0.673401
-5771.480000,0.658203
-5671.170000,0.643311
-5570.860000,0.628662
-5470.550000,0.614197
-5370.240000,0.599976
-5269.930000,0.585999
-5169.620000,0.572205
-5069.310000,0.558594
-4969.000000,0.545197
-4868.690000,0.531891
-4768.380000,0.518829
-4668.070000,0.505951
-4567.760000,0.493195
-4467.450000,0.480560
-4367.140000,0.468109
-4266.830000,0.455780
-4166.520000,0.443573
-4066.210000,0.431488
-3965.900000,0.419525
-3865.590000,0.407623
-3765.280000,0.395905
-3664.970000,0.384247
-3564.660000,0.372711
-3464.350000,0.361298
-3364.040000,0.349884
-3263.730000,0.338593
-3163.420000,0.327423
-3063.110000,0.316315
-2962.800000,0.305267
-2862.490000,0.294342
-2762.180000,0.283600
-2661.870000,0.272736
-2561.560000,0.261993
-2461.250000,0.251312
-2360.940000,0.240631
-2260.630000,0.230011
-2160.320000,0.219452
-2060.010000,0.208954
-1959.700000,0.198517
-1859.390000,0.188080
-1759.080000,0.177704
-1658.770000,0.167328
-1558.460000,0.157074
-1458.150000,0.146759
-1357.840000,0.136566
-1257.530000,0.126373
-1157.220000,0.116180
-1056.910000,0.105988
-956.600000,0.095856
-856.290000,0.085724
-755.980000,0.075653
-655.670000,0.065521
-555.360000,0.055450
-455.050000,0.045441
-354.740000,0.035309
-254.430000,0.025299
-154.120000,0.015228
-53.810000,0.005219
46.500000,-0.004486
146.810000,-0.014496
247.120000,-0.024567
347.430000,-0.034576
447.740000,-0.044708
548.050000,-0.054718
648.360000,-0.064789
748.670000,-0.074921
848.980000,-0.084991
949.290000,-0.095123
1049.600000,-0.105255
1149.910000,-0.115448
1250.220000,-0.125580
1350.530000,-0.135834
1450.840000,-0.146027
1551.150000,-0.156281
1651.460000,-0.166595
1751.770000,-0.176971
1852.080000,-0.187347
1952.390000,-0.197723
2052.700000,-0.208221
2153.010000,-0.218658
2253.320000,-0.229218
2353.630000,-0.239838
2453.940000,-0.250519
2554.250000,-0.261200
2654.560000,-0.272003
2754.870000,-0.282806
2855.180000,-0.293732
2955.490000,-0.304474
3055.800000,-0.315521
3156.110000,-0.326630
3256.420000,-0.337799
3356.730000,-0.349030
3457.040000,-0.360443
3557.350000,-0.371918
3657.660000,-0.383392
3757.970000,-0.395050
3858.280000,-0.406769
3958.590000,-0.418610
4058.900000,-0.430634
4159.210000,-0.442657
4259.520000,-0.454865
4359.830000,-0.467194
4460.140000,-0.479645
4560.450000,-0.492279
4660.760000,-0.505035
4761.070000,-0.517914
4861.380000,-0.530975
4961.690000,-0.544159
5062.000000,-0.557617
5162.310000,-0.571228
5262.620000,-0.584961
5362.930000,-0.598938
5463.240000,-0.613159
5563.550000,-0.627625
5663.860000,-0.642273
5764.170000,-0.657166
5864.480000,-0.672302
5964.790000,-0.687744
6065.100000,-0.703491
6165.410000,-0.719482
6265.720000,-0.735840
6366.030000,-0.752563
6466.340000,-0.769653
6566.650000,-0.787048
6666.960000,-0.804688
6767.270000,-0.823059
6867.580000,-0.841797
6967.890000,-0.861023
7068.200000,-0.880798
7168.510000,-0.901184
7268.820000,-0.922119
7369.130000,-0.943726
7469.440000,-0.966064
7569.750000,-0.989136
7670.060000,-1.013123
7770.370000,-1.037964
7870.680000,-1.063843
7970.990000,-1.090759
8071.300000,-1.118286
8171.610000,-1.118286
8271.920000,-1.118286
8372.230000,-1.118286
8472.540000,-1.118286
8572.850000,-1.118286
8673.160000,-1.118286
8773.470000,-1.118286
8873.780000,-1.118286
8974.090000,-1.118286
9074.400000,-1.118286
9174.710000,-1.118286
9275.020000,-1.118286
9375.330000,-1.118286
9475.640000,-1.118286
9575.950000,-1.118286
9676.260000,-1.118286
9776.570000,-1.118286
9876.880000,-1.118286
9977.190000,-1.118286
-8680.470000,1.118286
-8580.160000,1.118286
-8479.850000,1.118286
-8379.540000,1.118286
-8279.230000,1.118286
-8178.920000,1.118286
-8078.610000,1.118286
-7978.300000,1.118286
-7877.990000,1.118286
-7777.680000,1.118286
-7677.370000,1.118286
-7577.060000,1.118286
-7476.750000,1.118286
-7376.440000,1.118286
-7276.130000,1.118286
-7175.820000,1.118286
-7075.510000,1.118286
-6975.200000,1.104492
-6874.890000,1.072937
-6774.580000,1.042908
-6674.270000,1.014221
-6573.960000,0.986694
-6473.650000,0.960327
-6373.340000,0.934937
-6273.030000,0.910400
-6172.720000,0.886780
-6072.410000,0.863831
-5972.100000,0.841675
-5871.790000,0.820190
-5771.480000,0.799438
-5671.170000,0.779114
-5570.860000,0.759277
-5470.550000,0.739929
-5370.240000,0.721069
-5269.930000,0.702637
-5169.620000,0.684570
-5069.310000,0.666870
-4969.000000,0.649597
-4868.690000,0.632629
-4768.380000,0.615967
-4668.070000,0.599609
-4567.760000,0.583557
-4467.450000,0.567749
-4367.140000,0.552185
-4266.830000,0.536835
-4166.520000,0.521759
-4066.210000,0.506927
-3965.900000,0.492279
-3865.590000,0.477753
-3765.280000,0.463470
-3664.970000,0.449371
-3564.660000,0.435394
-3464.350000,0.421600
-3364.040000,0.407928
-3263.730000,0.394440
-3163.420000,0.381073
-3063.110000,0.367889
-2962.800000,0.354706
-2862.490000,0.341705
-2762.180000,0.328827
-2661.870000,0.316071
-2561.560000,0.303375
-2461.250000,0.290985
-2360.940000,0.278473
-2260.630000,0.266022
-2160.320000,0.253693
-2060.010000,0.241486
-1959.700000,0.229218
-1859.390000,0.217133
-1759.080000,0.205048
-1658.770000,0.193085
-1558.460000,0.181122
-1458.150000,0.169220
-1357.840000,0.157318
-1257.530000,0.145538
-1157.220000,0.133759
-1056.910000,0.122040
-956.600000,0.110382
-856.290000,0.098663
-755.980000,0.087006
-655.670000,0.075409
-555.360000,0.063812
-455.050000,0.052277
-354.740000,0.040680
-254.430000,0.029083
-154.120000,0.017548
-53.810000,0.006012
46.500000,-0.005219
146.810000,-0.016754
247.120000,-0.028290
347.430000,-0.039825
447.740000,-0.051422
548.050000,-0.063019
648.360000,-0.074554
748.670000,-0.086212
848.980000,-0.097809
949.290000,-0.109528
1049.600000,-0.121185
1149.910000,-0.132904
1250.220000,-0.144684
1350.530000,-0.156464
1450.840000,-0.168365
1551.150000,-0.180267
1651.460000,-0.192169
1751.770000,-0.204193
1852.080000,-0.216217
1952.390000,-0.228363
2052.700000,-0.240570
2153.010000,-0.252838
2253.320000,-0.265167
2353.630000,-0.277557
2453.940000,-0.290070
2554.250000,-0.302460
2654.560000,-0.315155
2754.870000,-0.327911
2855.180000,-0.340790
2955.490000,-0.353790
3055.800000,-0.366913
3156.110000,-0.380096
3256.420000,-0.393463
3356.730000,-0.406952
3457.040000,-0.420624
3557.350000,-0.434418
3657.660000,-0.448334
3757.970000,-0.462433
3858.280000,-0.476715
3958.590000,-0.491180
4058.900000,-0.505829
4159.210000,-0.520660
4259.520000,-0.535736
4359.830000,-0.551025
4460.140000,-0.566589
4560.450000,-0.582397
4660.760000,-0.598450
4761.070000,-0.614746
4861.380000,-0.631409
4961.690000,-0.648376
5062.000000,-0.665649
5162.310000,-0.683289
5262.620000,-0.701294
5362.930000,-0.719727
5463.240000,-0.738525
5563.550000,-0.757874
5663.860000,-0.777649
5764.170000,-0.797913
5864.480000,-0.818665
5964.790000,-0.840088
6065.100000,-0.862183
6165.410000,-0.885071
6265.720000,-0.908630
6366.030000,-0.933105
6466.340000,-0.958435
6566.650000,-0.984741
6666.960000,-1.012146
6767.270000,-1.040771
6867.580000,-1.070740
6967.890000,-1.102112
7068.200000,-1.118286
7168.510000,-1.118286
7268.820000,-1.118286
7369.130000,-1.118286
7469.440000,-1.118286
7569.750000,-1.118286
7670.060000,-1.118286
7770.370000,-1.118286
7870.680000,-1.118286
7970.990000,-1.118286
8071.300000,-1.118286
8171.610000,-1.118286
8271.920000,-1.118286
8372.230000,-1.118286
8472.540000,-1.118286
8572.850000,-1.118286
8673.160000,-1.118286
-7376.440000,1.118286
-7276.130000,1.118286
-7175.820000,1.118286
-7075.510000,1.118286
-6975.200000,1.118286
-6874.890000,1.118286
-6774.580000,1.118286
-6674.270000,1.118286
-6573.960000,1.118286
-6473.650000,1.118286
-6373.340000,1.118286
-6273.030000,1.118286
-6172.720000,1.118286
-6072.410000,1.118286
-5972.100000,1.118286
-5871.790000,1.082825
-5771.480000,1.047058
-5671.170000,1.013245
-5570.860000,0.981079
-5470.550000,0.950378
-5370.240000,0.921021
-5269.930000,0.892883
-5169.620000,0.865784
-5069.310000,0.839722
-4969.000000,0.814514
-4868.690000,0.790344
-4768.380000,0.766724
-4668.070000,0.743835
-4567.760000,0.721558
-4467.450000,0.699890
-4367.140000,0.678772
-4266.830000,0.658203
-4166.520000,0.638062
-4066.210000,0.618408
-3965.900000,0.599121
-3865.590000,0.580261
-3765.280000,0.561768
-3664.970000,0.543549
-3564.660000,0.525726
-3464.350000,0.508209
-3364.040000,0.490997
-3263.730000,0.473969
-3163.420000,0.457245
-3063.110000,0.440704
-2962.800000,0.424469
-2862.490000,0.408356
-2762.180000,0.392487
-2661.870000,0.376801
-2561.560000,0.361298
-2461.250000,0.345917
-2360.940000,0.330780
-2260.630000,0.315704
-2160.320000,0.300812
-2060.010000,0.286224
-1959.700000,0.271576
-1859.390000,0.256989
-1759.080000,0.242584
-1658.770000,0.228180
-1558.460000,0.213959
-1458.150000,0.199799
-1357.840000,0.185760
-1257.530000,0.171722
-1157.220000,0.157745
-1056.910000,0.143890
-956.600000,0.130035
-856.290000,0.116241
-755.980000,0.102509
-655.670000,0.088776
-555.360000,0.075165
-455.050000,0.061493
-354.740000,0.047882
-254.430000,0.034271
-154.120000,0.020721
-53.810000,0.007111
46.500000,-0.006134
146.810000,-0.019684
247.120000,-0.033295
347.430000,-0.046906
447.740000,-0.060516
548.050000,-0.074127
648.360000,-0.087799
748.670000,-0.101471
848.980000,-0.115265
949.290000,-0.129059
1049.600000,-0.142853
1149.910000,-0.156708
1250.220000,-0.170685
1350.530000,-0.184723
1450.840000,-0.198761
1551.150000,-0.212921
1651.460000,-0.227142
1751.770000,-0.241547
1852.080000,-0.255951
1952.390000,-0.270477
2052.700000,-0.285126
2153.010000,-0.299713
2253.320000,-0.314606
2353.630000,-0.329681
2453.940000,-0.344818
2554.250000,-0.360199
2654.560000,-0.375702
2754.870000,-0.391327
2855.180000,-0.407196
2955.490000,-0.423309
3055.800000,-0.439545
3156.110000,-0.456024
3256.420000,-0.472748
3356.730000,-0.489716
3457.040000,-0.506927
3557.350000,-0.524445
3657.660000,-0.542267
3757.970000,-0.560425
3858.280000,-0.578918
3958.590000,-0.597717
4058.900000,-0.617004
4159.210000,-0.636597
4259.520000,-0.656677
4359.830000,-0.677246
4460.140000,-0.698364
4560.450000,-0.719971
4660.760000,-0.742188
4761.070000,-0.765076
4861.380000,-0.788574
4961.690000,-0.812744
5062.000000,-0.837830
5162.310000,-0.863831
5262.620000,-0.890869
5362.930000,-0.918884
5463.240000,-0.948181
5563.550000,-0.978760
5663.860000,-1.010864
5764.170000,-1.044556
5864.480000,-1.080139
5964.790000,-1.117859
6065.100000,-1.118286
6165.410000,-1.118286
6265.720000,-1.118286
6366.030000,-1.118286
6466.340000,-1.118286
6566.650000,-1.118286
6666.960000,-1.118286
6767.270000,-1.118286
6867.580000,-1.118286
6967.890000,-1.118286
7068.200000,-1.118286
7168.510000,-1.118286
7268.820000,-1.118286
7369.130000,-1.118286
-6072.410000,1.118286
-5972.100000,1.118286
-5871.790000,1.118286
-5771.480000,1.118286
-5671.170000,1.118286
-5570.860000,1.118286
-5470.550000,1.118286
-5370.240000,1.118286
-5269.930000,1.118286
-5169.620000,1.118286
-5069.310000,1.118286
-4969.000000,1.118286
-4868.690000,1.097229
-4768.380000,1.053101
-4668.070000,1.011902
-4567.760000,0.973083
-4467.450000,0.936462
-4367.140000,0.901672
-4266.830000,0.868530
-4166.520000,0.836853
-4066.210000,0.806519
-3965.900000,0.777527
-3865.590000,0.749451
-3765.280000,0.722290
-3664.970000,0.696045
-3564.660000,0.670593
-3464.350000,0.645874
-3364.040000,0.621887
-3263.730000,0.598389
-3163.420000,0.575562
-3063.110000,0.553223
-2962.800000,0.531464
-2862.490000,0.510101
-2762.180000,0.489166
-2661.870000,0.468536
-2561.560000,0.448395
-2461.250000,0.428497
-2360.940000,0.408966
-2260.630000,0.389679
-2160.320000,0.370758
-2060.010000,0.351959
-1959.700000,0.333466
-1859.390000,0.315216
-1759.080000,0.297150
-1658.770000,0.279449
-1558.460000,0.261749
-1458.150000,0.244171
-1357.840000,0.226715
-1257.530000,0.209442
-1157.220000,0.192352
-1056.910000,0.175262
-956.600000,0.158295
-856.290000,0.141449
-755.980000,0.124725
-655.670000,0.108002
-555.360000,0.091339
-455.050000,0.074738
-354.740000,0.058197
-254.430000,0.041656
-154.120000,0.025177
-53.810000,0.008698
46.500000,-0.007477
146.810000,-0.023956
247.120000,-0.040436
347.430000,-0.056976
447.740000,-0.073517
548.050000,-0.090118
648.360000,-0.106781
748.670000,-0.123505
848.980000,-0.140228
949.290000,-0.157074
1049.600000,-0.174042
1149.910000,-0.191071
1250.220000,-0.208221
1350.530000,-0.225494
1450.840000,-0.242889
1551.150000,-0.260468
1651.460000,-0.278107
1751.770000,-0.295868
1852.080000,-0.313873
1952.390000,-0.332123
2052.700000,-0.350616
2153.010000,-0.369354
2253.320000,-0.388336
2353.630000,-0.407562
2453.940000,-0.427094
2554.250000,-0.446930
2654.560000,-0.467072
2754.870000,-0.487640
2855.180000,-0.508514
2955.490000,-0.529877
3055.800000,-0.551636
3156.110000,-0.573975
3256.420000,-0.596741
3356.730000,-0.620117
3457.040000,-0.644104
3557.350000,-0.668762
3657.660000,-0.694153
3757.970000,-0.720337
3858.280000,-0.747437
3958.590000,-0.775452
4058.900000,-0.804565
4159.210000,-0.834595
4259.520000,-0.866150
4359.830000,-0.899170
4460.140000,-0.933899
4560.450000,-0.970337
4660.760000,-1.008972
4761.070000,-1.050049
4861.380000,-1.093933
4961.690000,-1.118286
5062.000000,-1.118286
5162.310000,-1.118286
5262.620000,-1.118286
5362.930000,-1.118286
5463.240000,-1.118286
5563.550000,-1.118286
5663.860000,-1.118286
5764.170000,-1.118286
5864.480000,-1.118286
5964.790000,-1.118286
6065.100000,-1.118286
-4768.380000,1.118286
-4668.070000,1.118286
-4567.760000,1.118286
-4467.450000,1.118286
-4367.140000,1.118286
-4266.830000,1.118286
-4166.520000,1.118286
-4066.210000,1.118286
-3965.900000,1.118286
-3865.590000,1.118286
-3765.280000,1.062622
-3664.970000,1.009827
-3564.660000,0.960999
-3464.350000,0.915466
-3364.040000,0.872803
-3263.730000,0.832520
-3163.420000,0.794495
-3063.110000,0.758179
-2962.800000,0.723389
-2862.490000,0.690125
-2762.180000,0.658081
-2661.870000,0.627197
-2561.560000,0.597351
